Nome,Plataforma,Ano de lancamento,Genero,Publicadora,Vendas globais,Desenvolvedora,Classificacao,Media de pontuacao,Agrupamento
The LEGO Movie Videogame,5,2014,9,19,1.27,182,4,38.1,220
My Ballet Studio,4,2009,8,11,0.02,666,1,0.0,36
Lost Kingdoms,20,2002,4,4,0.17,163,3,40.0,14
Avatar: The Game,15,2009,9,5,0.04,0,0,0.0,149
Chronicles of Mystery: The Secret Tree of Life,4,2011,11,86,0.07,347,4,39.0,37
Super Street Fighter IV: 3D Edition,11,2011,10,12,1.21,48,3,46.55,755
Atelier Firis: The Alchemist of the Mysterious Journey,23,2016,4,48,0.02,0,0,0.0,14
"Hi! Hamtaro - Little Hamsters,big Adventures: Ham-Ham Challenge",4,2005,6,11,0.07,0,0,0.0,493
Guardian Heroes,24,1995,4,8,0.29,0,0,0.0,14
New International Track & Field,4,2008,1,14,0.08,0,0,0.0,50
Clover no Kuni no Alice: Wonderful Wonder World,17,2011,11,500,0.02,0,0,0.0,812
Star Wars: Battlefront,7,2004,7,18,3.61,93,3,45.35,41
Happy Dance Collection,1,2008,6,25,0.01,0,0,0.0,205
Kangokutou Mary Skelter,23,2016,4,266,0.03,0,0,0.0,14
Tennis no Oji-Sama: Card Hunter,7,2007,12,14,0.02,0,0,0.0,286
Looney Tunes: Back in Action,20,2003,2,19,0.17,634,1,34.5,592
The Adventures of Jimmy Neutron Boy Genius: Attack of the Twonkies,7,2004,9,28,0.5,166,1,36.15,28
UNO 52,4,2006,6,84,0.02,375,1,0.0,493
Triggerheart Excelica Enhanced,7,2009,7,79,0.02,0,0,0.0,41
Easy Piano,4,2009,6,292,0.16,1046,1,26.0,493
My Healthy Cooking Coach,4,0,8,53,0.1,12,1,0.0,36
Call of Duty: Black Ops II,19,2012,7,4,0.41,6,2,43.95,260
Super Monkey Ball: Touch & Roll,4,2005,6,8,0.75,0,0,0.0,493
The King of Fighters '96,13,1997,10,244,0.08,0,0,0.0,8993
Dream Day: Wedding Destinations,4,2009,8,28,0.08,166,1,0.0,36
JASF: Jane's Advanced Strike Fighters,5,2011,8,41,0.09,1200,3,24.75,96
IL-2 Sturmovik: Forgotten Battles,15,2003,8,5,0.02,1596,3,47.3,784
NFL Blitz 2000,12,1999,1,39,0.58,0,0,0.0,960
Goat Simulator,18,2016,8,101,0.01,1684,3,29.65,784
Bullet Witch,5,2006,7,10,0.1,267,2,30.55,277
Combat Wings: The Great Battles of WWII,1,0,8,86,0.03,347,0,0.0,27
Hard Hitter Tennis,7,2001,1,162,0.3,816,1,0.0,379
The Adventures of Jimmy Neutron Boy Genius: Attack of the Twonkies,20,2004,9,28,0.28,166,1,32.5,149
Taiko Drum Master: Tokumori!,19,2014,6,25,0.11,0,0,0.0,209
Phantasy Star Portable 2,17,2009,4,8,0.87,418,3,38.55,14
Driver: San Francisco,5,2011,3,5,0.7,416,3,43.8,435
Midway Arcade Treasures,14,2003,6,39,0.43,162,3,37.0,209
Amped 3,5,2005,1,2,0.16,564,3,39.55,450
Balloon Pop 2,11,2012,5,282,0.01,1018,1,0.0,213
Fight Night Round 4,5,2009,10,7,1.4,35,3,47.55,220
Doctor Who: Evacuation Earth,4,2010,11,280,0.15,0,0,0.0,37
Darksiders II,5,2012,9,28,0.79,373,2,45.5,220
Madden NFL 06,14,2005,1,7,1.86,18,1,46.35,960
Teenage Mutant Ninja Turtles,14,2003,9,14,0.3,69,1,32.2,149
Little League World Series Baseball 2010,5,2010,1,4,0.1,301,1,27.5,450
Rooms: The Main Building,4,2010,11,0,0.5,640,1,28.0,37
Imagine: Soccer Captain,4,2009,1,5,0.1,390,1,0.0,50
Yoostar2,6,2011,6,53,0.1,434,3,27.0,229
Up,17,2009,9,28,0.41,452,1,0.0,149
Final Fantasy XI,5,2006,4,15,0.19,46,3,36.25,88
Aibou DS,4,2009,11,48,0.08,0,0,0.0,37
Pimp My Ride: Street Racing,4,2009,3,4,0.03,329,1,0.0,2490
BlazBlue: Calamity Trigger,5,2009,10,148,0.36,496,3,47.25,220
Power Pro Kun Pocket 8,4,2005,1,14,0.14,0,0,0.0,50
Shadow of Rome,7,2005,9,12,0.27,48,2,41.65,28
Capcom Classics Collection Remixed,17,2006,6,12,0.3,80,3,39.5,209
The Sims 2: Ikea Home Stuff,15,2008,8,7,0.08,22,3,0.0,784
Carol Vorderman's Sudoku,7,2006,5,171,0.28,570,1,37.5,105
Metal Gear Solid V: Ground Zeroes,15,2014,9,14,0.01,45,2,43.8,149
Dai-3-Ji Super Robot Taisen α: Shuuen no Ginga e,7,2005,12,56,0.59,0,0,0.0,286
Jissen Pachi-Slot Hisshouhou! Aladdin II Evolution,7,2005,6,8,0.13,0,0,0.0,78
Def Jam: Fight for NY,14,0,10,7,0.54,203,2,46.25,8993
Ninja Blade,5,2009,9,1,0.33,163,2,37.4,220
That's So Raven,9,2004,11,32,0.76,67,1,23.3,48
Disney's Donald Duck: Goin' Quackers,20,2002,2,5,0.04,52,1,32.0,592
Command & Conquer: Red Alert 3,15,2008,12,7,0.67,0,0,0.0,530
HSX HyperSonic.Xtreme,7,2002,3,162,0.51,630,1,30.7,10165
Rune Factory: Tides of Destiny,6,2011,4,214,0.23,580,4,31.45,38
Moe Moe 2-ji Taisen (Ryoku) * Deluxe,17,2008,11,560,0.02,0,0,0.0,812
Children of Mana,4,2006,4,0,0.48,340,4,35.5,12
SWAT 4,15,2005,7,23,0.03,207,2,46.8,260
Dolly Kanon Dokidoki Tokimeki Himitsu no Ongaku Katsudou Start Desu!!,11,2014,11,405,0.04,0,0,0.0,29
Irritating Stick,13,1998,9,553,0.02,0,0,0.0,149
The King of Fighters Collection: The Orochi Saga,17,2008,10,153,0.07,775,3,34.0,8993
Ty the Tasmanian Tiger 2: Bush Rescue,20,2004,2,7,0.2,213,1,39.3,592
Touch Detective 2 1/2,4,2007,11,11,0.11,1213,1,33.5,37
FIFA 14,1,2013,1,7,0.38,35,1,2.15,6
Order Up!,1,2008,6,84,0.21,0,0,0.0,205
NHL 13,6,2012,1,7,0.64,22,4,45.4,25
Dokapon Journey,4,2008,4,322,0.05,541,4,33.5,12
Fight Night Champion,5,2011,10,7,0.78,35,2,46.7,220
Red Faction: Armageddon,5,2011,7,28,0.39,119,2,39.0,277
Atelier Escha & Logy: Alchemists of the Dusk Sky,6,2013,4,48,0.21,0,0,0.0,38
Sakura Wars,22,2000,11,8,0.11,0,0,0.0,812
SpongeBob SquarePants: Creature from the Krusty Krab,4,2006,2,28,0.49,278,1,31.65,4858
Need for Speed: ProStreet,15,2007,3,7,0.04,107,4,37.95,592
Disney's American Dragon Jake Long: Attack of the Dark Dragon,4,2006,9,32,0.16,278,1,0.0,157
Ultimate Ghosts 'n Goblins (JP sales),17,2006,2,12,0.05,0,0,0.0,592
Pokemon Stadium,12,1999,12,0,5.45,0,0,0.0,530
Kane & Lynch 2: Dog Days,6,2010,7,15,0.59,0,0,0.0,73
Arctic Thunder,14,2001,3,39,0.12,748,3,28.5,592
The Elder Scrolls Online,10,2015,4,6,1.75,0,0,0.0,856
Biker Mice From Mars,7,2006,3,102,0.06,696,4,13.5,10165
Period Cube: Torikago no Amadeus,23,2016,9,323,0.01,0,0,0.0,149
Rayman Arena,20,2002,3,5,0.14,12,1,33.6,592
Momotarou Dentetsu 20-Shuunen,4,2008,6,68,0.32,0,0,0.0,493
Metal Max 4: Gekkou no Diva,11,2013,4,154,0.06,0,0,0.0,167
Rugrats: Royal Ransom,20,2002,2,28,0.17,260,1,3.35,592
"NewU Fitness First Mind Body, Yoga & Pilates Workout",1,2010,1,195,0.14,0,0,0.0,6
Tak 2: The Staff of Dreams,20,2004,2,28,0.33,260,1,41.8,592
World Cup of Pool,4,2009,1,162,0.06,1400,1,0.0,50
NBA Live 2000,13,1998,1,7,1.52,0,0,0.0,960
The Sims: Bustin' Out,14,2003,8,7,0.56,89,3,44.95,784
Colin McRae Rally 3,14,2002,3,34,0.04,294,1,46.7,592
Baroque,1,2008,4,70,0.07,1102,3,29.05,65
Monkey Island: Special Edition Collection,5,2011,11,4,0.06,0,0,0.0,1717
Kinect Adventures!,5,2010,6,1,21.81,2,1,33.65,3840
Silent Hill 4: The Room,14,2004,9,14,0.18,85,2,42.15,149
Mario Tennis,12,2000,1,0,2.32,0,0,0.0,960
Mobile Suit Gundam Seed Destiny: Rengou vs. Z.A.F.T. II Plus,7,2006,7,25,0.49,0,0,0.0,41
Atelier Iris 2: The Azoth Of Destiny,7,2005,4,48,0.06,690,4,37.9,56
Earth Defense Force 2017 Portable,23,2012,9,58,0.06,752,3,37.95,149
Freekstyle,9,2003,3,84,0.01,584,1,32.5,2413
Mega Man Battle Network 5: Double Team DS (US sales),4,2005,4,0,0.06,0,0,0.0,12
Monster Hunter Diary: Poka Poka Airou Village DX,11,2015,9,12,0.14,0,0,0.0,1591
Moto Racer World Tour,13,2000,3,3,0.38,0,0,0.0,592
Jikkyou Powerful Pro Yakyuu 2000 Ketteiban,13,2000,1,14,0.09,0,0,0.0,960
Hyperdimension Neptunia,6,2010,4,48,0.43,681,3,26.0,38
Lost: Via Domus,15,2008,9,5,0.02,52,3,29.0,149
Nekketsu Kouha Kunio-Kun SP: Rantou Kyousoukyoku,11,2013,10,221,0.03,0,0,0.0,755
Darksiders II,6,2012,9,28,0.84,373,2,45.55,104
Charm Girls Club: My Fashion Mall,4,0,8,53,0.12,22,1,0.0,36
Shaun White Skateboarding,1,2010,1,5,0.18,52,4,29.5,6
FIFA Street 2,7,2006,1,7,0.37,35,1,33.35,379
FaceBreaker,6,2008,10,7,0.17,35,3,28.4,1498
Def Jam Vendetta,20,2003,10,7,0.25,203,3,44.75,8993
Bejeweled 2 Deluxe,15,2006,5,82,0.02,364,1,0.0,371
Skylanders: Spyro's Adventure,11,2011,9,4,0.57,67,4,43.45,1591
Final Fantasy X-2: International + Last Mission,7,2004,4,15,0.29,0,0,0.0,56
Tiny Toon Adventures: Wacky Stackers,9,2001,5,230,0.02,634,1,29.0,83
Madden NFL 09,5,2008,1,7,2.53,57,1,45.0,450
Shrek Super Party,14,2002,6,71,0.13,74,1,20.5,209
Metal Arms: Glitch in the System,14,2003,7,23,0.17,1028,3,45.35,260
FIFA 17,15,2016,1,7,0.12,27,1,44.1,960
Dino Crisis 2,13,2000,9,17,1.21,48,2,47.5,149
Pony Friends 2,1,2009,8,21,0.08,429,1,0.0,27
Nobunaga no Yabou: Kakushin with Power-Up Kit,7,2008,12,48,0.03,0,0,0.0,286
Horsez,4,2006,8,5,0.42,137,1,4.35,36
Atelier Firis: The Alchemist of the Mysterious Journey,10,2016,4,48,0.03,0,0,0.0,856
Block Kuzushi,8,1995,5,446,0.05,0,0,0.0,373
Sleeping Dogs,18,2014,9,15,0.2,0,0,0.0,149
NFL Head Coach,7,2006,1,7,0.45,57,1,36.45,379
Call of Duty: Black Ops 3,6,2015,7,4,1.69,0,0,0.0,73
Hotel Giant 2,15,2008,12,271,0.03,1521,1,30.25,530
Transformer: Rise of the Dark Spark (3DS),11,2014,4,4,0.07,0,0,0.0,167
Batman Forever: The Arcade Game,13,1996,9,30,0.03,0,0,0.0,149
SOCOM II: U.S. Navy SEALs,7,2003,7,3,2.94,92,2,48.0,41
Stellaris,15,2016,12,310,0.04,1340,0,43.0,530
Derby Stallion III,8,1995,1,49,1.15,0,0,0.0,24
Okashi na Shima no Peter Pan: Sweet Never Land,17,2011,11,500,0.02,0,0,0.0,812
Hakuouki: Reimeiroku,7,2010,11,323,0.05,0,0,0.0,3650
Warriors of the Lost Empire (JP sales),17,2007,4,396,0.02,0,0,0.0,14
King Arthur,14,2004,9,14,0.05,213,3,30.5,149
X2: Wolverine's Revenge,20,2003,2,4,0.12,543,3,34.3,592
Big Mutha Truckers 2,7,2005,3,171,0.2,453,2,26.55,10165
Shutter Island,15,2009,11,270,0.2,978,3,0.0,812
MotoGP 09/10,5,2010,3,12,0.17,925,1,37.35,435
Midway's Greatest Arcade Hits Volume 1,12,2000,6,39,0.24,0,0,0.0,209
Home Run King,20,2002,1,8,0.11,719,1,33.0,960
Diner Dash: Sizzle & Serve,4,2007,5,21,0.38,0,0,0.0,430
Kidou Senshi Gundam: Senjou no Kizuna Portable,17,2009,12,25,0.18,0,0,0.0,530
Metal Gear Ac!d 2,17,2005,12,14,0.18,0,0,0.0,530
Armored Core V,5,2012,8,25,0.21,163,3,37.6,96
Extra Bases,3,1990,1,25,0.33,0,0,0.0,23
DJ Hero,1,2009,6,4,0.76,293,3,47.3,205
Rise of the Tomb Raider,18,2015,11,15,1.38,298,2,47.0,812
International Superstar Soccer 2000,7,2000,1,14,0.2,0,0,0.0,379
 Fire Emblem Fates,11,2015,4,0,1.68,0,0,0.0,167
Cabbage Patch Kids: The Patch Puppy Rescue,9,2007,6,58,0.02,0,0,0.0,17
BIT.TRIP SAGA,11,2011,6,70,0.14,1125,1,41.4,103
Super Robot Taisen OG: Original Generations Gaiden,7,2007,12,56,0.3,0,0,0.0,286
One Piece Unlimited Cruise 1: The Treasure Beneath the Waves,1,2008,11,25,0.27,0,0,0.0,171
FIFA Soccer 07,7,2006,1,7,4.11,0,0,0.0,379
World Fantasista,7,2002,1,9,0.05,0,0,0.0,379
Dead or Alive Xtreme 3: Venus,23,2016,1,48,0.03,0,0,0.0,960
Just Dance 2: Extra Songs,1,2011,6,5,0.2,0,0,0.0,205
Bass Pro Shops: The Strike,1,2009,1,166,0.48,486,1,3.8,6
River City Soccer Hooligans,4,2010,1,221,0.05,1466,3,0.0,50
Digimon World Re:Digitize,17,2012,9,25,0.22,0,0,0.0,149
Starsky & Hutch,20,2003,3,176,0.11,0,0,0.0,592
Space Camp,1,2009,9,4,0.13,641,1,3.1,113
Captain Tsubasa: New Kick Off,4,2010,1,14,0.08,0,0,0.0,50
The Sky Crawlers: Innocent Aces,1,2008,8,25,0.12,796,3,40.95,27
Ar tonelico 2: Melody of Metafalica,7,2007,4,131,0.18,0,0,0.0,56
Fracture,5,2008,7,18,0.33,351,3,34.6,277
Dai-4-Ji Super Robot Taisen,8,1995,12,56,0.38,0,0,0.0,2806
Harvest Moon: Magical Melody,20,2005,8,5,0.24,468,1,45.95,784
Sengoku Basara X,7,2008,10,12,0.05,0,0,0.0,120
D.C. III: Da Capo III,17,2013,11,274,0.03,0,0,0.0,812
Soukoku no Kusabi: Hiiro no Kakera 3 - Ashita e no Tobira,17,2012,9,323,0.02,0,0,0.0,149
Marvel Avengers: Battle for Earth,19,2012,9,5,0.12,104,3,27.5,149
ESPN NFL Primetime 2002,14,2002,1,14,0.02,1636,1,28.5,960
GRID,4,0,3,34,0.05,717,1,43.55,2490
Tom Clancy's Ghost Recon: Future Soldier,15,2012,7,5,0.17,31,2,37.95,260
RockMan & Forte,8,1998,2,12,0.14,0,0,0.0,24
I Spy: Universe,4,2010,5,118,0.13,1138,1,0.0,430
Tokushu Houdoubu,23,2012,11,131,0.03,0,0,0.0,812
Contender 2,13,2000,10,76,0.55,598,3,0.0,8993
Arc the Lad: End of Darkness,7,2004,4,3,0.06,747,3,31.6,56
Phantasy Star Online Episode III: C.A.R.D. Revolution,20,2003,4,8,0.08,125,3,39.6,14
Hunted: The Demon's Forge,15,2011,9,6,0.05,885,2,33.8,149
Mystereet,7,2006,11,443,0.01,0,0,0.0,3650
Jikkyou Powerful Pro Yakyuu 2,8,1995,1,14,0.27,0,0,0.0,24
Super Fire ProWrestling Special,8,1994,10,190,0.36,0,0,0.0,1405
Cabela's Dangerous Hunts,14,2003,1,84,0.35,565,3,4.55,960
Rise of the Tomb Raider,15,2016,11,15,0.12,385,2,46.95,812
Dai-2-Ji Super Robot Taisen α,7,2003,12,56,0.6,0,0,0.0,286
Cars,17,2006,3,28,1.2,343,1,38.5,592
Happy Feet,4,2006,9,39,0.31,250,1,0.15,157
Terranigma,8,1995,4,0,0.09,0,0,0.0,57
Paranormal Pursuit: The Gifted One,15,2015,9,464,0.02,1657,0,0.0,149
Rocket Power: Beach Bandits,9,2002,2,28,0.28,0,0,0.0,636
Katekyoo Hitman Reborn! Battle Arena,17,2008,10,214,0.04,0,0,0.0,8993
SpongeBob SquarePants: The Yellow Avenger,17,2006,9,28,0.92,429,1,27.2,149
World Soccer Jikkyou Winning Eleven 2000: U-23 Medal heno Chousen,13,2000,1,14,0.41,0,0,0.0,960
Speed Racer: The Videogame,4,2008,3,19,0.34,0,0,0.0,2490
Hellgate: London,15,2007,4,7,0.02,1621,2,38.15,14
Chicago Enforcer,14,2005,7,188,0.02,1615,2,17.9,260
Disney's Aladdin,9,2003,2,12,0.03,809,1,29.5,636
Scooby-Doo! First Frights,4,2009,9,19,0.82,0,0,0.0,157
Tak 2: The Staff of Dreams,14,2004,2,28,0.13,260,1,36.5,592
Donkey Kong Jungle Climber,4,2007,2,0,0.55,0,0,0.0,4858
Project Eden,7,2001,9,21,0.09,56,3,39.4,28
Eyeshield 21: Field Saikyou no Senshi Tachi,1,2007,4,0,0.03,0,0,0.0,65
Trauma Center: Second Opinion,1,2006,8,0,0.34,355,3,44.0,27
Kekkaishi: Kokubourou no Kage,1,2007,9,25,0.03,0,0,0.0,113
Dance Dance Revolution Universe 3,5,2008,8,14,0.3,69,1,36.35,96
Dungeons & Dragons: Eye of the Beholder,9,2002,4,10,0.26,0,0,0.0,26
NieR,6,2010,4,15,0.61,267,2,38.2,38
Lady Sia,9,2001,2,71,0.11,980,1,36.5,636
New Atelier Rorona: Hajimari no Monogatari,11,2015,9,48,0.02,0,0,0.0,1591
Space Channel 5: Ulala's Cosmic Attack,9,2002,6,10,0.02,206,1,31.5,17
Kamaitachi no Yoru × 3,7,2006,11,8,0.16,0,0,0.0,3650
Yu-Gi-Oh! GX: Spirit Caller (Japan Sales),4,2006,6,14,0.05,0,0,0.0,493
Championship Manager 03/04,15,2003,1,21,1.26,0,0,0.0,960
Mario Party 9,1,2012,6,0,3.13,20,1,39.9,205
Doom 3 BFG Edition,15,2012,7,6,0.03,259,2,32.15,260
Guild Wars: Factions,15,2006,4,42,0.01,176,3,46.25,14
Tom Clancy's Splinter Cell Trilogy,6,2011,9,5,0.11,0,0,0.0,104
Jet Force Gemini,12,1999,7,0,1.16,0,0,0.0,260
Resident Evil Zero,20,2002,9,12,1.29,0,0,0.0,149
New Super Mario Bros. Wii,1,2009,2,0,28.32,0,1,47.7,976
Crash Bandicoot: The Wrath of Cortex,14,2002,2,20,1.23,50,1,39.05,592
inFAMOUS,6,2009,9,3,2.93,128,3,46.65,104
Rugby World Cup 2015,10,2015,1,5,0.06,254,1,13.45,170
NCAA Football 2000,13,1999,1,7,0.95,0,0,0.0,960
NBA Live 06,14,2005,1,7,0.64,35,1,42.7,960
Simple DS Series Vol. 14: The Jidousha Kyoushuujo DS,4,2007,6,58,0.01,0,0,0.0,493
Advance Wars,9,2001,12,0,0.7,55,1,50.5,259
Valkyria Chronicles III: Unrecorded Chronicles,17,0,12,8,0.21,180,0,0.0,530
Worms: Open Warfare,17,2006,12,28,0.77,449,4,38.3,530
Rugrats: Totally Angelica,13,2001,11,28,0.12,0,0,0.0,812
Backyard Baseball '09,7,2008,1,10,0.02,644,1,0.0,379
Dragon Warrior III,2,1988,4,24,3.87,0,0,0.0,80
Gundam Battle Universe,17,2008,10,25,0.26,0,0,0.0,8993
All-Star Baseball 2002,7,2001,1,30,0.56,483,1,42.3,379
Ben 10 Ultimate Alien: Cosmic Destruction,7,2010,2,58,0.22,211,4,0.0,728
UFC: Tapout 2,14,2003,10,12,0.1,401,3,36.65,8993
Kirby and the Rainbow Curse,19,2015,2,0,0.52,34,1,40.5,592
Gold's Gym: Cardio Workout,1,2008,1,5,1.28,12,1,4.2,6
25 to Life,7,2006,7,21,0.42,691,2,21.95,41
Batman: Rise of Sin Tzu,14,2003,9,5,0.11,52,3,37.35,149
Chameleon Twist 2,12,1998,2,52,0.05,0,0,0.0,592
Ski-Doo Snowmobile Challenge,6,2009,3,148,0.1,571,1,0.0,2208
Xevious 3D/G+,13,1997,7,3,0.14,0,0,0.0,260
Saint Seiya: The Hades,7,2006,10,25,0.04,0,0,0.0,120
NFL Blitz Pro,14,2003,1,39,0.05,162,1,38.8,960
Tiger Woods PGA Tour 06,5,2005,1,7,0.31,18,1,39.2,450
Vietcong,15,2003,7,212,0.02,1630,3,41.35,260
Driver: Parallel Lines,1,2007,3,5,0.03,42,2,32.5,1392
The Suffering,7,2004,9,39,0.42,341,2,42.95,28
Banjo-Tooie,12,2000,2,0,1.49,0,0,0.0,592
Soccer Tsuku 2002: J-League Pro Soccer Club o Tsukurou!,7,2002,1,8,0.55,0,0,0.0,379
Aliens: Infestation,4,2011,9,8,0.16,1055,3,42.1,157
Full Spectrum Warrior: Ten Hammers,14,2006,12,28,0.05,93,2,34.5,530
Tak 2: The Staff of Dreams,9,2004,2,28,0.46,260,1,22.5,636
Dragon's Dogma,6,2012,4,12,1.74,48,2,43.15,38
Genji: Days of the Blade,6,2006,9,3,0.75,488,3,30.4,104
Harry Potter and the Half-Blood Prince,6,2009,9,7,0.33,285,4,36.55,104
AC/DC LIVE: Rock Band Track Pack,6,2008,6,31,0.24,58,3,32.65,229
Guitar Hero: Aerosmith,7,2008,6,4,0.79,221,3,38.65,78
Olympic Summer Games: Atlanta 1996,13,1996,1,325,0.1,0,0,0.0,960
Secret Agent Clank(US sales),17,2008,2,3,0.55,0,0,0.0,592
Dave Mirra BMX Challenge,1,2007,1,11,0.07,877,1,18.0,6
SX Superstar,20,2003,3,30,0.03,0,0,0.0,592
Densetsu no Stafi 3,9,2004,2,0,0.24,0,0,0.0,636
A-Train: City Simulator,11,2014,8,239,0.06,810,4,32.5,3332
KISS Pinball,13,2001,9,2,0.31,801,3,14.9,149
Extermination,7,2001,9,3,0.55,596,2,37.4,28
Dance Central 2,5,2011,6,1,2.04,58,3,47.1,3840
Bratz: The Movie,1,2007,8,28,0.26,281,1,2.5,27
The Next Tetris,13,1998,5,10,0.81,0,0,0.0,371
Shin Chan: ¡Aventuras de Cine!,4,2008,2,11,0.15,0,0,0.0,4858
Yu-Gi-Oh! 5D's Tag Force 4,17,2009,12,14,0.43,0,0,0.0,530
Carnage Heart,13,1995,12,3,0.11,0,0,0.0,530
My Pet Chimp,4,2010,8,11,0.06,666,1,0.0,36
PES 2009: Pro Evolution Soccer,1,2009,1,14,0.45,0,0,0.0,6
Klonoa 2: Lunatea's Veil,7,2001,2,3,0.33,32,1,50.05,728
Petz Dogz 2,4,2007,8,5,1.1,358,1,0.0,36
Onechanbara Z Kagura,6,2013,9,58,0.03,0,0,0.0,104
Shining Force: Resurrection of the Dark Dragon,9,2004,4,28,0.08,269,3,42.9,26
Cabela's Survival: Shadows of Katmai,1,2011,1,4,0.2,242,3,4.0,6
Gokujou Parodius,8,1994,7,14,0.18,0,0,0.0,8
Monster Rancher DS,4,2008,4,48,0.13,607,1,29.0,12
Alien Trilogy,13,1996,7,30,0.47,0,0,0.0,260
George of the Jungle and the Search for the Secret,1,2008,2,153,0.02,661,1,19.5,976
FIFA Soccer 10,17,2009,1,7,1.15,18,1,45.45,960
Sonic & Sega All-Stars Racing,1,2010,3,8,1.44,0,0,0.0,1392
The Walking Dead: Season One,6,2012,11,126,0.76,0,0,0.0,143
Dragon Ball Z: Budokai Tenkaichi 3,7,2007,10,10,3.0,122,3,41.1,120
Call of Juarez: Bound in Blood,6,2009,7,5,0.88,171,2,42.9,73
Gradius Collection,17,2006,7,14,0.06,317,1,42.25,260
Psychedelica of the Black Butterfly,23,2015,9,323,0.02,0,0,0.0,149
TrackMania: Build to Race,1,2010,3,82,0.23,717,1,40.4,1392
Tennis no Oji-Sama: DokiDoki Survival - Umibe no Secret,7,2007,1,14,0.04,0,0,0.0,379
Bleach: Heat the Soul 6,17,2009,10,3,0.09,0,0,0.0,8993
Arkanoid DS,4,2007,5,15,0.06,51,1,34.0,430
Dragon Age: Inquisition,10,2014,4,7,2.01,116,2,48.2,856
Don King Presents: Prizefighter,5,2008,1,2,0.25,790,3,31.2,450
Lost Planet: Extreme Condition,6,2008,7,12,0.64,48,3,37.0,73
Stronghold 3,15,2011,12,0,0.16,1052,3,25.0,530
Disney Stitch Jam,4,2009,6,32,0.24,747,1,0.0,493
Kingdoms of Amalur: Reckoning,6,2012,4,7,0.85,440,2,44.3,38
Time Hollow,4,2008,11,14,0.16,1069,3,35.9,37
Avatar: The Game,1,2009,9,5,0.72,0,0,0.0,113
Dave Mirra Freestyle BMX 2,20,2001,1,30,0.28,300,3,42.85,960
Jeep Thrills,1,2008,3,84,0.19,995,1,2.85,1392
Farm Frenzy,15,2008,12,232,0.02,1607,1,0.0,530
Nisenochigiri: Omoide no Saki e,17,2011,11,323,0.03,0,0,0.0,812
Momotarou Dentetsu 7,13,1997,8,123,0.79,0,0,0.0,784
Unison: Rebels of Rhythm & Dance,7,2000,6,48,0.04,0,0,0.0,78
Knockout Kings 2001,7,2001,10,7,0.56,427,3,40.5,120
Mame Goma: Shiro to Kuro no Meikyuu,11,2012,9,131,0.03,0,0,0.0,1591
Omerta: City of Gangsters,5,2011,8,14,0.7,515,3,23.15,96
Fossil Fighters: Champions,4,2010,4,0,0.67,532,1,37.55,12
Unreal Championship 2: The Liandri Conflict,14,0,7,39,0.28,37,2,46.6,260
Yu Yu Hakusho: Tournament Tactics,9,2004,12,10,0.11,845,1,3.4,259
Jikkyou Powerful Pro Yakyuu 6,12,1999,1,14,0.42,0,0,0.0,960
Fallout 3,15,2008,4,6,0.98,17,2,49.45,14
Tom Clancy's Rainbow Six: Siege,15,2015,7,5,0.23,52,2,42.95,260
Namco Museum,20,2002,6,25,0.63,74,1,31.0,209
Rock Band Track Pack Volume 1,7,2008,6,31,0.13,58,3,0.0,78
Fatal Frame III: The Tormented,7,2005,9,2,0.08,378,2,43.45,28
"Lunar 2: Eternal Blue(sales, but wrong system)",21,1994,4,304,0.14,0,0,0.0,14
Power Pro Kun Pocket 11,4,2008,1,14,0.29,0,0,0.0,50
Juiced: Eliminator,17,2006,3,28,0.42,548,3,36.6,592
Street Fighter Anniversary Collection,7,2004,10,12,0.66,48,3,43.35,120
Strikers 1945,13,1998,7,162,0.12,1160,1,35.6,260
Final Fantasy XIII,5,2010,4,15,2.16,46,3,44.15,88
Casper,13,1996,11,117,0.83,0,0,0.0,812
Silent Hill 2,7,2001,9,14,1.28,85,2,48.95,28
GripShift,17,2005,3,5,0.09,803,1,39.35,592
Mega Man Zero 2,9,2003,2,12,0.43,597,1,44.8,636
NASCAR Thunder 2004,14,2003,3,7,0.23,107,1,47.05,592
Tony Hawk's American Wasteland (Weekly american sales),7,2005,1,4,1.45,0,0,0.0,379
Gummy Bears Mini Golf,1,2010,1,53,0.04,0,0,0.0,6
Moshi Monsters: Katsuma Unleashed,11,2013,9,4,0.06,375,1,0.0,1591
NBA Courtside 2002,20,2002,1,0,0.25,877,1,39.2,960
Mr. Driller,13,1999,5,25,0.04,0,0,0.0,371
Learning to Spell,4,2010,6,11,0.17,666,1,0.0,493
Phoenix Wright: Ace Attorney Trilogy,11,2014,11,12,0.02,1302,3,45.0,29
Tetris DX,3,1998,5,0,1.93,0,0,0.0,575
Namco Museum 64,12,1999,6,25,1.45,0,0,0.0,209
Puss in Boots,1,2011,9,28,0.21,281,4,0.0,113
Casino Chaos With Las Vegas Players Collection,15,2011,6,28,0.03,616,3,0.0,209
PES 2009: Pro Evolution Soccer,17,0,1,14,0.8,0,0,0.0,960
Tiger Woods 99 PGA Tour Golf,13,1997,1,7,1.53,0,0,0.0,960
NFL Blitz Pro,20,2003,1,39,0.02,162,1,35.5,960
F1 2013,6,2013,3,34,0.54,306,1,41.65,2208
Avatar: The Game,6,2009,9,5,0.9,0,0,0.0,104
NBA Street V3,7,2005,1,7,1.06,35,1,48.85,379
