Nome,Plataforma,Ano de lancamento,Genero,Publicadora,Vendas globais,Desenvolvedora,Classificacao,Media de pontuacao,Agrupamento
Mario Party 9,1,2012,6,0,3.13,20,1,39.9,25
Doom 3 BFG Edition,15,2012,7,6,0.03,259,2,32.15,498
Guild Wars: Factions,15,2006,4,42,0.01,176,3,46.25,49
Tom Clancy's Splinter Cell Trilogy,6,2011,9,5,0.11,0,0,0.0,17
Jet Force Gemini,12,1999,7,0,1.16,0,0,0.0,286
Resident Evil Zero,20,2002,9,12,1.29,0,0,0.0,291
New Super Mario Bros. Wii,1,2009,2,0,28.32,0,1,47.7,5
Crash Bandicoot: The Wrath of Cortex,14,2002,2,20,1.23,50,1,39.05,1072
inFAMOUS,6,2009,9,3,2.93,128,3,46.65,17
Rugby World Cup 2015,10,2015,1,5,0.06,254,1,13.45,128
NCAA Football 2000,13,1999,1,7,0.95,0,0,0.0,42
NBA Live 06,14,2005,1,7,0.64,35,1,42.7,253
Simple DS Series Vol. 14: The Jidousha Kyoushuujo DS,4,2007,6,58,0.01,0,0,0.0,38
Advance Wars,9,2001,12,0,0.7,55,1,50.5,149
Valkyria Chronicles III: Unrecorded Chronicles,17,0,12,8,0.21,180,0,0.0,402
Worms: Open Warfare,17,2006,12,28,0.77,449,4,38.3,402
Rugrats: Totally Angelica,13,2001,11,28,0.12,0,0,0.0,161
Backyard Baseball '09,7,2008,1,10,0.02,644,1,0.0,3
Dragon Warrior III,2,1988,4,24,3.87,0,0,0.0,4858
Gundam Battle Universe,17,2008,10,25,0.26,0,0,0.0,163
All-Star Baseball 2002,7,2001,1,30,0.56,483,1,42.3,3
Ben 10 Ultimate Alien: Cosmic Destruction,7,2010,2,58,0.22,211,4,0.0,154
UFC: Tapout 2,14,2003,10,12,0.1,401,3,36.65,168
Kirby and the Rainbow Curse,19,2015,2,0,0.52,34,1,40.5,5395
Gold's Gym: Cardio Workout,1,2008,1,5,1.28,12,1,4.2,6
25 to Life,7,2006,7,21,0.42,691,2,21.95,41
Batman: Rise of Sin Tzu,14,2003,9,5,0.11,52,3,37.35,84
Chameleon Twist 2,12,1998,2,52,0.05,0,0,0.0,377
Ski-Doo Snowmobile Challenge,6,2009,3,148,0.1,571,1,0.0,139
Xevious 3D/G+,13,1997,7,3,0.14,0,0,0.0,59
Saint Seiya: The Hades,7,2006,10,25,0.04,0,0,0.0,239
NFL Blitz Pro,14,2003,1,39,0.05,162,1,38.8,253
Tiger Woods PGA Tour 06,5,2005,1,7,0.31,18,1,39.2,58
Vietcong,15,2003,7,212,0.02,1630,3,41.35,498
Driver: Parallel Lines,1,2007,3,5,0.03,42,2,32.5,23
The Suffering,7,2004,9,39,0.42,341,2,42.95,63
Banjo-Tooie,12,2000,2,0,1.49,0,0,0.0,377
Soccer Tsuku 2002: J-League Pro Soccer Club o Tsukurou!,7,2002,1,8,0.55,0,0,0.0,3
Aliens: Infestation,4,2011,9,8,0.16,1055,3,42.1,26
Full Spectrum Warrior: Ten Hammers,14,2006,12,28,0.05,93,2,34.5,798
Tak 2: The Staff of Dreams,9,2004,2,28,0.46,260,1,22.5,11
Dragon's Dogma,6,2012,4,12,1.74,48,2,43.15,493
Genji: Days of the Blade,6,2006,9,3,0.75,488,3,30.4,17
Harry Potter and the Half-Blood Prince,6,2009,9,7,0.33,285,4,36.55,17
AC/DC LIVE: Rock Band Track Pack,6,2008,6,31,0.24,58,3,32.65,229
Guitar Hero: Aerosmith,7,2008,6,4,0.79,221,3,38.65,73
Olympic Summer Games: Atlanta 1996,13,1996,1,325,0.1,0,0,0.0,42
Secret Agent Clank(US sales),17,2008,2,3,0.55,0,0,0.0,510
Dave Mirra BMX Challenge,1,2007,1,11,0.07,877,1,18.0,6
SX Superstar,20,2003,3,30,0.03,0,0,0.0,19
Densetsu no Stafi 3,9,2004,2,0,0.24,0,0,0.0,11
A-Train: City Simulator,11,2014,8,239,0.06,810,4,32.5,654
KISS Pinball,13,2001,9,2,0.31,801,3,14.9,176
Extermination,7,2001,9,3,0.55,596,2,37.4,63
Dance Central 2,5,2011,6,1,2.04,58,3,47.1,30
Bratz: The Movie,1,2007,8,28,0.26,281,1,2.5,24
The Next Tetris,13,1998,5,10,0.81,0,0,0.0,321
Shin Chan: ¡Aventuras de Cine!,4,2008,2,11,0.15,0,0,0.0,80
Yu-Gi-Oh! 5D's Tag Force 4,17,2009,12,14,0.43,0,0,0.0,402
Carnage Heart,13,1995,12,3,0.11,0,0,0.0,20
My Pet Chimp,4,2010,8,11,0.06,666,1,0.0,57
PES 2009: Pro Evolution Soccer,1,2009,1,14,0.45,0,0,0.0,6
Klonoa 2: Lunatea's Veil,7,2001,2,3,0.33,32,1,50.05,154
Petz Dogz 2,4,2007,8,5,1.1,358,1,0.0,57
Onechanbara Z Kagura,6,2013,9,58,0.03,0,0,0.0,17
Shining Force: Resurrection of the Dark Dragon,9,2004,4,28,0.08,269,3,42.9,157
Cabela's Survival: Shadows of Katmai,1,2011,1,4,0.2,242,3,4.0,6
Gokujou Parodius,8,1994,7,14,0.18,0,0,0.0,1401
Monster Rancher DS,4,2008,4,48,0.13,607,1,29.0,12
Alien Trilogy,13,1996,7,30,0.47,0,0,0.0,59
George of the Jungle and the Search for the Secret,1,2008,2,153,0.02,661,1,19.5,5
FIFA Soccer 10,17,2009,1,7,1.15,18,1,45.45,16
Sonic & Sega All-Stars Racing,1,2010,3,8,1.44,0,0,0.0,23
The Walking Dead: Season One,6,2012,11,126,0.76,0,0,0.0,103
Dragon Ball Z: Budokai Tenkaichi 3,7,2007,10,10,3.0,122,3,41.1,239
Call of Juarez: Bound in Blood,6,2009,7,5,0.88,171,2,42.9,78
Gradius Collection,17,2006,7,14,0.06,317,1,42.25,210
Psychedelica of the Black Butterfly,23,2015,9,323,0.02,0,0,0.0,153
TrackMania: Build to Race,1,2010,3,82,0.23,717,1,40.4,23
Tennis no Oji-Sama: DokiDoki Survival - Umibe no Secret,7,2007,1,14,0.04,0,0,0.0,3
Bleach: Heat the Soul 6,17,2009,10,3,0.09,0,0,0.0,163
Arkanoid DS,4,2007,5,15,0.06,51,1,34.0,88
Dragon Age: Inquisition,10,2014,4,7,2.01,116,2,48.2,1056
Don King Presents: Prizefighter,5,2008,1,2,0.25,790,3,31.2,58
Lost Planet: Extreme Condition,6,2008,7,12,0.64,48,3,37.0,78
Stronghold 3,15,2011,12,0,0.16,1052,3,25.0,0
Disney Stitch Jam,4,2009,6,32,0.24,747,1,0.0,38
Kingdoms of Amalur: Reckoning,6,2012,4,7,0.85,440,2,44.3,493
Time Hollow,4,2008,11,14,0.16,1069,3,35.9,167
Avatar: The Game,1,2009,9,5,0.72,0,0,0.0,106
Dave Mirra Freestyle BMX 2,20,2001,1,30,0.28,300,3,42.85,280
Jeep Thrills,1,2008,3,84,0.19,995,1,2.85,23
Farm Frenzy,15,2008,12,232,0.02,1607,1,0.0,0
Nisenochigiri: Omoide no Saki e,17,2011,11,323,0.03,0,0,0.0,76
Momotarou Dentetsu 7,13,1997,8,123,0.79,0,0,0.0,35
Unison: Rebels of Rhythm & Dance,7,2000,6,48,0.04,0,0,0.0,73
Knockout Kings 2001,7,2001,10,7,0.56,427,3,40.5,239
Mame Goma: Shiro to Kuro no Meikyuu,11,2012,9,131,0.03,0,0,0.0,48
Omerta: City of Gangsters,5,2011,8,14,0.7,515,3,23.15,373
Fossil Fighters: Champions,4,2010,4,0,0.67,532,1,37.55,12
Unreal Championship 2: The Liandri Conflict,14,0,7,39,0.28,37,2,46.6,100
Yu Yu Hakusho: Tournament Tactics,9,2004,12,10,0.11,845,1,3.4,149
Jikkyou Powerful Pro Yakyuu 6,12,1999,1,14,0.42,0,0,0.0,605
Fallout 3,15,2008,4,6,0.98,17,2,49.45,49
Tom Clancy's Rainbow Six: Siege,15,2015,7,5,0.23,52,2,42.95,498
Namco Museum,20,2002,6,25,0.63,74,1,31.0,1203
Rock Band Track Pack Volume 1,7,2008,6,31,0.13,58,3,0.0,73
Fatal Frame III: The Tormented,7,2005,9,2,0.08,378,2,43.45,63
"Lunar 2: Eternal Blue(sales, but wrong system)",21,1994,4,304,0.14,0,0,0.0,7565
Power Pro Kun Pocket 11,4,2008,1,14,0.29,0,0,0.0,65
Juiced: Eliminator,17,2006,3,28,0.42,548,3,36.6,70
Street Fighter Anniversary Collection,7,2004,10,12,0.66,48,3,43.35,239
Strikers 1945,13,1998,7,162,0.12,1160,1,35.6,59
Final Fantasy XIII,5,2010,4,15,2.16,46,3,44.15,430
Casper,13,1996,11,117,0.83,0,0,0.0,161
Silent Hill 2,7,2001,9,14,1.28,85,2,48.95,63
GripShift,17,2005,3,5,0.09,803,1,39.35,70
Mega Man Zero 2,9,2003,2,12,0.43,597,1,44.8,11
NASCAR Thunder 2004,14,2003,3,7,0.23,107,1,47.05,60
Tony Hawk's American Wasteland (Weekly american sales),7,2005,1,4,1.45,0,0,0.0,3
Gummy Bears Mini Golf,1,2010,1,53,0.04,0,0,0.0,6
Moshi Monsters: Katsuma Unleashed,11,2013,9,4,0.06,375,1,0.0,48
NBA Courtside 2002,20,2002,1,0,0.25,877,1,39.2,280
Mr. Driller,13,1999,5,25,0.04,0,0,0.0,321
Learning to Spell,4,2010,6,11,0.17,666,1,0.0,38
Phoenix Wright: Ace Attorney Trilogy,11,2014,11,12,0.02,1302,3,45.0,29
Tetris DX,3,1998,5,0,1.93,0,0,0.0,435
Namco Museum 64,12,1999,6,25,1.45,0,0,0.0,639
Puss in Boots,1,2011,9,28,0.21,281,4,0.0,106
Casino Chaos With Las Vegas Players Collection,15,2011,6,28,0.03,616,3,0.0,1500
PES 2009: Pro Evolution Soccer,17,0,1,14,0.8,0,0,0.0,16
Tiger Woods 99 PGA Tour Golf,13,1997,1,7,1.53,0,0,0.0,42
NFL Blitz Pro,20,2003,1,39,0.02,162,1,35.5,280
F1 2013,6,2013,3,34,0.54,306,1,41.65,139
Avatar: The Game,6,2009,9,5,0.9,0,0,0.0,17
NBA Street V3,7,2005,1,7,1.06,35,1,48.85,3
MLB SlugFest 2006,14,2006,1,39,0.05,868,4,29.5,253
Ford vs. Chevy,7,2005,3,63,0.22,453,1,4.0,9
Tales of Phantasia,8,1995,4,25,0.4,0,0,0.0,36
Hitman Trilogy,7,2007,9,21,0.11,783,2,0.0,63
Sangoku Koi Senki: Otome no Heihou!,7,2011,11,436,0.01,0,0,0.0,1
Medabots 8,11,2014,4,138,0.07,0,0,0.0,37
The Incredibles,20,2004,9,28,0.84,172,3,35.05,291
Volleyball,2,1987,1,0,2.15,0,0,0.0,976
The Fairly Odd Parents: Game Boy Advance Video Volume 2,9,2004,6,0,0.42,0,0,0.0,104
Jewel Quest 5: The Sleepless Star,15,2011,9,279,0.05,0,0,0.0,68
Phineas and Ferb,4,2009,9,32,1.84,217,1,42.25,26
Sekai no Hate Made Itte Q! Chinjuu Hunter Mono no Daibouken,4,2010,6,491,0.03,0,0,0.0,38
The Ultimate Red Ball Challenge,1,2009,6,51,0.2,0,0,0.0,25
SplashDown,7,2001,3,10,0.7,167,1,46.1,9
Utawarerumono: Futari no Hakuoro,6,2016,6,315,0.02,0,0,0.0,229
"Ed, Edd n Eddy: Jawbreakers!",9,2002,11,176,0.32,0,0,0.0,1591
Boogie,4,2007,6,7,0.27,258,4,29.0,38
Duke Nukem: Zero Hour,12,1999,7,13,0.26,0,0,0.0,286
TV Anime: Fairy Tale Gekitou! Madoushi Kessen,4,2010,10,68,0.05,0,0,0.0,856
Guitar Hero: Warriors of Rock,6,2010,6,4,0.81,60,3,40.55,229
Zatch Bell! Electric Arena,9,2003,10,56,0.03,0,0,0.0,661
Kelly Slater's Pro Surfer,14,2002,1,4,0.1,6,1,44.0,253
Dance Dance Revolution 2nd ReMIX,13,1999,8,14,0.96,0,0,0.0,35
Data East Arcade Classics,1,2010,6,35,0.09,1287,3,32.1,25
Soccer Tsuku DS: World Challenge 2010,4,2010,1,8,0.13,0,0,0.0,65
Guilty Gear XX Accent Core Plus,17,2008,10,148,0.08,496,3,3.35,163
Ben 10: Protector of Earth,7,2007,9,58,0.84,337,4,3.8,63
Naruto Shippuden: Ultimate Ninja Storm 4,18,2016,10,25,0.3,325,3,44.75,864
SingStar Pop,7,2007,6,3,1.44,223,4,40.25,73
Dragon Quest Heroes II: Twin Kings and the Prophecy's End,23,2016,9,15,0.23,0,0,0.0,153
Lost Planet: Extreme Condition,5,2006,7,12,1.34,48,3,43.05,105
Barbie: Race & Ride,13,1999,9,3,0.59,0,0,0.0,176
Jeremy McGrath Supercross World,20,2002,3,30,0.12,310,1,20.8,19
Saturn Bomberman,24,1996,5,8,0.15,0,0,0.0,9658
Resident Evil: Revelations 2,6,2015,9,12,0.29,48,2,3.4,17
All-Star Baseball 2005,14,0,1,53,0.15,310,1,41.9,253
Final Fantasy VII International,13,1997,4,54,0.63,0,0,0.0,137
SOCOM: U.S. Navy SEALs Confrontation,6,2008,7,3,1.25,331,2,34.95,78
InuYasha: Secret of the Divine Jewel,4,2007,4,25,0.09,206,4,26.8,12
Dynasty Warriors 5,14,2005,9,48,0.05,188,3,37.0,84
Soccer Tsuku: Pro Soccer Club o Tsukurou!,6,2013,1,8,0.13,0,0,0.0,205
GoGo's Crazy Bones,4,2012,9,177,0.01,375,1,0.0,26
MLB SlugFest 20-04,14,2003,1,39,0.09,162,1,38.0,253
Storybook Workshop,1,2009,6,14,0.07,69,1,0.0,25
The Monkey King: The Legend Begins,1,2007,7,200,0.04,1476,1,0.0,379
GunGriffon Blaze,7,2000,8,313,0.11,9,3,36.5,8
NCAA Football 14,6,2013,1,7,0.84,57,1,41.6,205
Yu-Gi-Oh! GX: Duel Academy,9,2005,6,14,0.23,0,0,0.0,104
Pac-Man and the Ghostly Adventures 2,6,2014,11,25,0.09,558,4,32.65,103
Hasbro Family Game Night Fun Pack,5,2011,6,7,0.07,22,1,0.0,30
Def Jam Rapstar,6,2010,6,14,0.32,781,3,40.65,229
Shaman King: Power of Spirit,7,2004,11,14,0.13,1054,3,31.1,1
Chaotic: Shadow Warriors,5,2009,9,4,0.16,565,4,32.5,83
Chokkan! Asonde Relaxuma,4,2008,9,138,0.01,0,0,0.0,26
Yarudora Series Vol.1: Double Cast,13,1998,11,3,0.37,0,0,0.0,161
Life is Strange,10,2016,11,15,0.4,711,2,46.8,755
The Secret Saturdays: Beasts of the 5th Sun,1,2009,9,58,0.1,337,4,30.0,106
Shadow The Hedgehog,20,2005,2,8,0.99,125,4,28.8,4
Assassin's Creed: Unity,18,2014,9,5,3.5,82,2,38.05,1030
Space Venus starring Morning Musume,7,2001,6,314,0.14,0,0,0.0,73
Virtua Racing,21,1994,3,8,0.26,0,0,0.0,19
Dynasty Warriors Vol. 2,17,2006,9,48,0.05,188,3,32.55,34
Zoo Hospital,4,2007,8,21,0.04,709,1,26.5,57
Spitfire Heroes: Tales of the Royal Air Force,4,2008,8,160,0.05,1450,4,24.5,57
Tony Hawk: RIDE,6,2009,1,4,0.59,562,4,23.05,205
Strawberry Shortcake: Game Boy Advance Video Volume 1,9,2004,6,0,0.15,0,0,0.0,104
Madden NFL 10,17,2009,1,7,0.66,57,1,3.9,16
Ken to Mahou to Gakuen Mono. 2G,6,2010,4,307,0.02,0,0,0.0,493
Cabela's Trophy Bucks,1,2008,1,59,0.06,565,3,3.0,6
MLB Power Pros 2008,4,2008,1,2,0.06,69,1,35.0,65
Super Street Fighter II,21,1993,10,12,0.15,0,0,0.0,1745
Fear Effect,13,1998,9,21,0.72,0,0,0.0,176
Block Party,1,2008,6,4,0.15,242,4,1.4,25
Kidou Senshi Gundam: Giren no Yabou - Axis no Kyoui V,7,2009,12,25,0.07,0,0,0.0,260
"Transformers: The Game (XBox 360, PS2, PS3, Wii & PC Versions)",6,2007,9,4,0.4,0,0,0.0,17
The Legend of Heroes: Trails in the Sky Second Chapter,6,2013,4,251,0.02,0,0,0.0,493
TrackMania Turbo: Build to Race,4,2010,3,5,0.05,0,0,0.0,1922
PQ2: Practical Intelligence Quotient,17,2006,5,58,0.05,301,1,40.9,203
Madden NFL 17,5,2016,1,7,0.17,18,1,0.35,58
Tornado Outbreak,5,2009,9,14,0.08,1250,4,35.0,83
X2: Wolverine's Revenge,9,2003,2,4,0.2,67,1,39.6,11
Apache: Air Assault,6,2010,8,4,0.2,522,3,36.05,349
Backyard NFL Football 2006,7,2005,1,10,0.2,0,0,0.0,3
Pro Yaky? Spirits 2011,17,2011,1,14,0.24,0,0,0.0,16
Need for Speed Underground Rivals,17,2005,3,7,1.32,151,1,41.25,70
Metal Gear Solid 2: Substance,14,0,9,14,0.62,44,2,47.75,84
Super Ghouls 'n Ghosts,9,2002,2,12,0.07,48,1,43.4,11
Cabela's Big Game Hunter 2005 Adventures,20,2004,1,4,0.07,554,3,4.4,280
WWE SmackDown! Shut Your Mouth,7,2002,1,28,3.02,0,0,0.0,3
Pokemon Black/Pokemon White,4,2010,4,0,15.14,0,0,0.0,12
Turok: Dinosaur Hunter,12,1997,7,30,0.05,0,0,0.0,286
Cars: Race-O-Rama,4,2009,3,28,0.47,429,1,0.0,1922
Samurai Warriors 4-II,23,2015,9,48,0.05,188,3,0.0,153
Warcraft: Orcs & Humans,15,1994,12,4,2.08,0,0,0.0,0
Sega GT,22,2000,3,8,0.13,91,1,45.85,318
EA Sports Active 2,5,2010,1,7,0.39,35,1,36.7,58
Warhammer Online: Age of Reckoning,15,2008,4,521,0.02,1585,3,46.95,49
EyeToy: Kinetic,7,2005,1,3,0.17,223,1,43.15,3
Sega Smash Pack,9,2002,6,10,0.32,792,1,30.0,104
Neverwinter Nights,15,2002,4,10,0.03,116,3,49.6,49
Pachitte Chonmage Tatsujin 16: Pachinko Hissatsu Shigotojin III,7,2010,6,378,0.01,0,0,0.0,73
Smashing Drive,20,0,3,53,0.07,624,3,26.1,19
J-League Soccer: Prime Goal,8,1993,1,25,0.69,0,0,0.0,27
Shin Megami Tensei: Persona 4,7,2008,4,91,0.82,463,2,49.45,148
Cars Mater-National Championship,1,2007,3,28,0.49,402,1,3.35,23
Ore no Yome: Anata Dake no Hanayome,5,2010,11,323,0.02,0,0,0.0,213
Left Brain Right Brain: Use Both Hands Train Both Sides,4,2007,6,11,0.16,0,0,0.0,38
Karaoke Revolution Presents American Idol Encore 2,5,2008,6,14,0.09,281,4,0.0,30
Sneakers,14,2002,5,1,0.1,841,1,16.3,6072
Snoopy vs the Red Baron,17,2006,11,25,0.05,776,4,41.9,76
Kane & Lynch 2: Dog Days,5,2010,7,15,0.49,0,0,0.0,105
In Cold Blood,13,2000,11,3,0.03,0,0,0.0,161
NFL Quarterback Club 2002,20,2001,1,30,0.05,310,1,26.5,280
FIFA 2000,13,1998,1,7,1.87,0,0,0.0,42
Attack of the Movies 3D,1,2010,7,35,0.1,135,3,19.5,379
Tales of Phantasia,13,1998,4,25,0.58,0,0,0.0,137
Apollo Justice: Ace Attorney,4,2007,11,12,0.99,48,3,43.05,167
Bravely Default: Flying Fairy,11,2012,4,0,1.38,0,0,0.0,37
Chou Jigen Game Neptune Mk-II,6,2011,4,266,0.09,0,0,0.0,493
Tom Clancy's HAWX 2,6,2010,9,5,0.41,12,3,38.4,17
Legacy of Kain: Soul Reaver,13,0,9,21,1.04,298,3,50.0,176
Metal Dungeon,14,2002,4,349,0.03,1562,3,25.6,515
Fuel,5,2009,3,34,0.31,452,1,36.5,575
NHL 2K9,1,2008,1,2,0.06,83,4,35.2,6
Princess Maker 2,24,1995,8,364,0.08,0,0,0.0,788
Naruto: Ultimate Ninja 3,7,2005,10,10,0.44,325,3,41.85,239
Cartoon Network: Punch Time Explosion,11,2011,10,41,0.1,211,4,31.95,21
Worms 3D,20,2003,12,8,0.07,449,3,38.3,333
Kikou Heidan J-Phoenix: Cobalt Shoutaihen,7,2002,9,152,0.02,0,0,0.0,63
Stormrise,15,2009,12,8,0.02,218,2,23.45,0
Pony Friends,4,2007,8,21,0.04,429,1,36.8,57
Middle-Earth: Shadow of Mordor,5,2014,9,19,0.49,592,2,2.3,83
Zero Escape: Zero Time Dilemma,23,2016,11,389,0.06,1329,2,45.65,22
Mega Man ZX,4,2006,2,12,0.28,772,1,42.15,80
Armored Core: Nexus,7,2004,8,235,0.26,163,3,40.85,8
SpongeBob's Surf & Skate Roadtrip,5,2011,9,28,0.19,0,0,0.0,83
MiniCopter: Adventure Flight,1,2007,8,11,0.05,1389,1,0.0,24
Unreal Championship,14,2002,7,10,0.74,493,2,45.6,100
Brothers in Arms: Hell's Highway,5,2008,7,5,0.87,100,2,42.15,105
Dungeon Raiders,4,2009,4,82,0.04,1047,4,0.0,12
Cyberia,13,1995,9,117,0.09,0,0,0.0,176
Tales of the Tempest,4,2006,4,25,0.18,0,0,0.0,12
Tony Hawk's Proving Ground,1,2007,1,4,0.25,367,3,31.6,6
Sudoku Gridmaster,4,2006,5,0,0.17,782,1,31.0,88
Hitman 2: Silent Assassin,14,0,9,21,1.19,126,2,46.0,84
Dokapon Kingdom,1,2008,4,322,0.13,1102,4,40.65,50
Perfect Weapon,13,1996,9,250,0.23,0,0,0.0,176
Tiger Woods PGA Tour 11,1,2010,1,7,0.54,18,1,46.15,6
ISS Pro Evolution,13,1998,1,14,0.76,85,1,51.35,42
Midway Arcade Treasures 3,7,2005,6,39,0.16,80,1,33.5,73
Tabi no Yubisashi Kaiwachou DS: DS Series 3 Kankoku,4,2006,6,0,0.06,0,0,0.0,38
Disney Sing It! High School Musical 3: Senior Year,7,2008,6,32,0.45,0,0,0.0,73
Victorious: Time to Shine,5,2011,9,58,0.13,337,1,3.25,83
Ford Racing Off Road,1,2008,3,171,0.47,652,1,21.65,23
FIFA: Road to  World Cup 98,12,1997,1,7,0.58,0,0,0.0,605
Backyard NFL Football,4,2007,1,10,0.02,0,0,0.0,65
Rapala Fishing Frenzy 2009,5,2008,1,4,0.05,565,1,24.1,58
Virtua Pro Football,7,2006,1,8,0.02,0,0,0.0,3
Bishoujo Senshi Sailormoon R,8,1993,10,25,0.27,0,0,0.0,370
Murdered: Soul Suspect,18,2014,9,15,0.16,755,2,29.0,1030
S.C.A.R.S,13,1998,3,5,0.08,0,0,0.0,98
Namco Soccer Prime Goal,13,1995,1,3,0.13,0,0,0.0,42
Theresia...,4,2008,11,221,0.06,1198,2,34.5,167
Ikki Tousen: Eloquent Fist,17,2008,10,214,0.02,0,0,0.0,163
Warcraft II: Tides of Darkness,15,1995,12,4,4.21,0,0,0.0,0
Marvel: Ultimate Alliance 2,1,2009,4,4,0.32,374,3,27.6,50
Driv3r,14,2004,3,10,0.76,42,2,30.35,60
Otometeki Koi Kakumei * Love Revo!! DS,4,2008,11,66,0.02,0,0,0.0,167
Mafia,14,2004,9,2,0.23,513,2,36.85,84
Imagine: Teacher,4,2008,8,5,1.71,239,1,0.0,57
Fantavision,7,2000,5,3,0.47,651,1,39.15,277
Ice Age,9,2002,9,5,0.38,250,1,23.5,179
NCAA Football 08,14,2007,1,7,0.08,18,1,45.05,253
Sonic the Hedgehog,21,1991,2,8,4.34,0,0,0.0,4
NBA 2K11,5,2010,9,2,2.09,83,1,48.55,83
National Geographic Challenge!,6,2011,6,195,0.04,0,0,0.0,229
Ten Pin Alley 2,9,2004,1,166,0.01,1237,1,0.0,113
SingStar Latino,7,2007,6,3,0.13,223,3,0.0,73
Resident Evil 4 HD,18,2016,7,12,0.02,0,0,0.0,62
Middle-Earth: Shadow of Mordor,6,2014,9,19,0.56,592,2,1.7,17
FIFA Street 2,20,2006,1,7,0.11,35,1,34.35,280
Wanted: Weapons of Fate,6,2009,7,19,0.29,618,2,34.05,78
Defender,14,2002,6,39,0.09,641,3,34.5,33
Dancing on Ice,1,2010,1,145,0.1,0,0,0.0,6
F1 2011,23,2011,3,34,0.13,294,1,36.1,318
NCAA March Madness 06,14,2005,1,7,0.2,35,1,41.6,253
Jackass the Game,17,2007,9,87,0.22,803,2,32.5,34
Battlezone,10,2016,9,262,0.04,248,3,36.5,32
Tecmo Classic Arcade,14,2005,6,1,0.06,378,1,27.5,33
Harvest Moon: The Lost Valley,11,2014,8,77,0.16,0,0,0.0,654
Kung Fu Panda 2,5,2011,9,28,0.25,0,0,0.0,83
Fighters Uncaged,5,2010,10,5,0.6,12,3,18.3,279
Tiger Woods PGA Tour 09,6,2008,1,7,0.65,57,1,44.6,205
Lost in Blue 2,4,2007,11,14,0.06,191,4,29.0,167
Metal Gear Solid HD Edition,5,2011,9,14,0.01,69,2,0.0,83
World Series of Poker 2008: Battle for the Bracelets,6,2007,6,4,0.1,877,3,37.5,229
Backbreaker,6,0,1,53,0.17,1010,1,32.5,205
Major League Baseball 2K11,6,2011,1,2,0.2,83,1,39.15,205
Monster Hunter Frontier Online,6,0,4,0,0.05,0,0,0.0,493
Makai Senki Disgaea 4: Fuuka & Desco-hen Hajime Mashita,6,2011,12,131,0.03,0,0,0.0,209
Rock Band Country Track Pack,7,2009,6,31,0.32,58,4,0.0,73
Mother Goose no Himitsu no Yakata,17,2011,11,500,0.03,0,0,0.0,76
Seaman: Kindan no Pet - Gaze Hakushi no Jikken Shima,7,2001,8,49,0.32,0,0,0.0,8
Resident Evil 5,6,2009,9,12,5.09,48,2,45.75,17
Momotarou Dentetsu 12,7,2003,6,68,0.35,0,0,0.0,73
Onimusha: Warlords,7,2001,9,17,2.7,48,2,47.1,63
The Last Story,1,2011,4,0,0.65,430,3,44.2,50
Angelique Retour,23,2015,9,48,0.02,0,0,0.0,153
Frequency,7,2001,6,3,0.19,58,1,46.0,73
Dragon Ball GT: Final Bout,13,1997,10,25,0.27,0,0,0.0,192
Who Wants to be a Millionaire: 2nd Edition,4,2008,6,5,0.01,0,0,0.0,38
Imagine: Detective,4,2009,8,5,0.22,936,1,0.0,57
Assassin's Creed III,15,2012,9,5,0.93,12,2,43.1,68
Hot Wheels Turbo Racing,12,1999,3,7,0.31,0,0,0.0,1215
Sega Rally Championship,24,1995,3,8,1.16,0,0,0.0,3115
Kumamon Bomber: Puzzle de Kumamon Taisou,20,2005,5,8,0.42,0,0,0.0,2002
Mario Tennis Open,11,2012,1,0,0.95,226,1,37.95,171
Battle Stations,13,1997,12,7,0.78,0,0,0.0,20
Paddington: Adventures in London,11,2015,5,101,0.03,1523,0,0.0,1717
Spider-Man: Friend or Foe,4,2007,9,4,0.47,250,4,27.5,26
Legend of the Dragon,17,2007,10,102,0.03,422,3,19.0,163
Halo 2,15,2007,7,1,0.09,376,2,38.8,498
Killer7,20,2005,9,12,0.15,537,2,41.25,291
NBA Live 2003,14,0,1,7,0.36,35,1,45.4,253
Looney Tunes: Back in Action,9,2003,2,7,0.18,634,1,23.5,11
StarCraft II: Wings of Liberty,15,2010,12,4,4.84,41,3,50.6,0
Olympic Hockey 98,12,1998,1,13,0.06,0,0,0.0,605
Cooking Mama 2: Dinner With Friends,4,2007,8,11,3.58,95,1,39.0,57
Portable Island: Tenohira Resort,17,2006,8,25,0.02,0,0,0.0,71
Rally Fusion: Race of Champions,14,2002,3,4,0.05,342,1,34.5,60
Goosebumps: The Game,11,2015,11,428,0.05,278,4,0.0,29
Brothers In Arms: D-Day,17,2006,7,5,0.46,149,2,37.05,210
Ultimate Block Party,17,2004,5,11,0.03,1546,1,38.0,203
IHRA Drag Racing 2004,14,2003,3,6,0.2,70,1,23.7,60
James Bond 007: Legends,5,2012,7,4,0.29,0,0,0.0,105
Rhythm Heaven,1,0,6,53,0.88,0,0,0.0,25
MTV Celebrity Deathmatch,14,2003,10,64,0.21,0,0,0.0,168
Ace Combat: Assault Horizon,5,2011,9,25,0.49,395,3,42.1,83
One Piece: Unlimited World Red,6,2014,9,25,0.28,722,3,39.15,17
Mega Man X5,13,2000,2,12,0.75,48,1,42.45,79
