Nome,Plataforma,Ano de lancamento,Genero,Publicadora,Vendas globais,Desenvolvedora,Classificacao,Media de pontuacao,Agrupamento
Medal of Honor: Warfighter,14,2012,8,7,0.33,290,1,30.2,583
Crash Tag Team Racing,6,2005,2,23,0.54,311,3,36.5,642
Tiger Woods PGA Tour 14,5,2013,0,7,0.37,57,0,38.9,33
Call of Duty: Finest Hour,13,2004,6,4,1.21,132,2,40.4,63
SingStar Pop,6,2007,5,3,1.44,223,3,40.25,42
Earth Defense Force 2025,5,2013,6,58,0.35,752,1,38.25,125
AirForce Delta Strike,6,2004,7,14,0.11,425,2,36.5,8
The Matrix: Path of Neo,6,2005,8,10,0.49,110,2,38.45,381
Guitar Hero Live,18,2015,5,4,0.19,851,2,45.05,983
Rock Band 2,0,2008,5,31,1.02,58,2,49.85,19
NARC,6,2005,6,39,0.36,624,1,28.5,8
Invizimals: The Lost Kingdom,5,2013,8,3,0.02,590,3,27.5,381
BIT.TRIP SAGA,10,2011,5,70,0.14,1125,0,41.4,849
Green Lantern: Rise of the Manhunters,4,2011,8,19,0.13,105,2,33.1,88
Supreme Ruler: Cold War,14,2011,11,310,0.03,1525,7,34.9,762
Jurassic Park III: Park Builder,8,2001,7,14,0.06,69,0,36.5,12
Gravity Rush Remastered,9,2015,8,3,0.13,66,2,44.1,873
Summoner 2,6,2002,3,28,0.21,119,2,42.15,642
Sonic the Hedgehog,5,2006,1,8,1.16,125,3,23.55,33
Tom Clancy's Ghost Recon: Shadow Wars,10,2011,11,5,0.34,12,2,42.45,497
Tactics Ogre: Let Us Cling Together,16,2010,3,15,0.53,46,2,47.9,92
Carnival Games: Mini Golf,0,2008,0,2,1.56,79,0,21.85,29
LEGO Pirates of the Caribbean: The Video Game,14,2011,8,32,0.03,50,3,39.8,583
Batman: Arkham Asylum,5,2009,8,21,4.23,54,2,49.95,381
Jenga World Tour,0,2007,5,10,0.05,570,0,14.4,19
Brain Boost: Beta Wave,3,2005,4,11,0.15,1083,0,20.75,111
Naruto Shippuden: Legends: Akatsuki Rising,16,2009,9,25,0.15,589,2,33.1,583
James Bond 007: Everything or Nothing,19,2004,6,7,0.42,97,2,46.1,63
F1 2009,0,2009,2,34,0.87,129,0,38.1,531
Your Shape: Fitness Evolved 2013,18,2012,8,5,0.13,800,3,41.15,583
Pikmin,19,2001,11,0,1.63,0,0,48.85,762
Fuel,4,2009,2,34,0.31,452,0,36.5,62
F.E.A.R. 2: Project Origin,5,2009,6,19,0.47,124,1,43.45,125
Counter-Strike,13,2003,6,1,1.11,77,1,40.8,63
Tearaway Unfolded,9,2015,1,3,0.26,102,0,44.55,463
MX vs. ATV Untamed,0,2008,2,28,0.33,167,0,39.15,531
MotionSports,4,2010,0,5,0.69,517,2,22.2,433
Romancing SaGa,6,2005,3,15,0.58,46,3,33.0,642
Rayman 3D,10,2011,1,5,0.64,544,0,33.8,1719
Jack Keane,14,2008,10,206,0.03,1122,2,38.0,762
Bionic Commando,5,2009,1,12,0.36,618,1,39.2,33
The Sum of All Fears,19,2003,6,5,0.03,149,2,19.7,63
DmC: Devil May Cry,4,2013,8,12,0.44,257,1,45.55,88
PlayStation VR Worlds,9,2016,5,3,0.25,884,1,33.05,261
The Legend of Spyro: The Eternal Night,3,2007,1,23,0.37,186,0,29.35,138
Madden NFL 25,4,2013,0,7,2.23,18,0,42.8,433
pro evolution soccer 2011,4,2010,0,14,0.61,69,0,42.45,433
WWE SmackDown vs Raw 2008,6,2007,9,28,2.34,156,2,39.1,441
Rugby 08,6,2007,0,7,0.04,35,0,40.7,103
Driver,12,1999,8,13,6.27,42,2,47.55,583
Mafia,13,2004,8,2,0.23,513,1,36.85,583
Tom Clancy's Ghost Recon: Future Soldier,14,2012,6,5,0.17,31,1,37.95,63
Gravity Games Bike: Street Vert Dirt,6,2002,0,39,0.1,162,2,14.05,103
Afro Samurai,4,2009,8,10,0.24,314,1,35.6,88
Gran Turismo 4,6,2004,2,3,11.66,4,0,48.75,642
NBA 2K7,6,2006,0,2,0.78,477,0,44.7,103
Active Life: Outdoor Challenge,0,2008,0,10,1.54,199,0,38.55,29
Zathura,13,2005,10,2,0.02,337,3,26.75,762
Shadow Hearts,6,2001,3,39,0.28,835,1,40.9,642
Lollipop Chainsaw,5,2012,8,19,0.66,537,1,37.05,381
.hack//Mutation Part 2,6,2002,3,10,0.68,325,2,42.45,642
Boom Blox Bash Party,0,2009,4,7,0.46,36,0,47.2,54
Armored Core: Last Raven,6,2005,7,11,0.18,163,2,33.95,8
F1 2011,14,2011,2,34,0.19,294,0,45.1,92
Mobile Suit Gundam: Gundam vs. Zeta Gundam,6,2004,6,25,0.06,48,2,32.8,8
Secret Files 2: Puritas Cordis,14,2009,10,41,0.04,1515,2,35.55,762
Guitar Hero: Warriors of Rock,4,2010,5,4,0.86,60,2,39.25,20
Tom Clancy's Ghost Recon: Jungle Storm,6,2004,6,5,1.16,227,2,38.15,8
Dynasty Warriors 6,5,2007,8,48,0.71,508,2,33.15,381
Metal Gear Solid 2: Sons of Liberty,6,2001,8,14,6.05,44,1,52.35,381
Thor: God of Thunder,0,2011,8,8,0.15,445,2,32.0,145
Homie Rollerz,3,2008,2,160,0.07,244,0,12.7,149
Sniper: Ghost Warrior 2,4,2013,6,86,0.2,347,1,28.85,20
Virtua Fighter 4,6,2002,9,8,1.81,219,2,51.0,441
Colin McRae Rally 2.0,12,2000,2,34,0.91,294,0,49.35,92
WWE All Stars,0,2011,9,28,0.19,166,2,37.5,3
Stuntman: Ignition,6,2007,2,28,0.27,251,2,38.7,642
Saint Seiya: Soldiers' Soul,9,2015,9,25,0.18,117,2,33.4,744
Harvest Moon: The Tale of Two Towns,3,2010,7,77,0.55,457,0,37.75,88
Scarface: The World is Yours,6,2006,8,23,1.19,311,1,41.8,381
Sonic Rivals,16,2006,2,8,1.42,179,0,35.9,92
Marvel: Ultimate Alliance,5,2006,3,4,0.38,161,2,42.8,62
Call of Duty: Black Ops,0,2010,6,4,1.37,6,1,42.9,4
Ben 10 Alien Force: Vilgax Attacks,0,2009,8,58,0.44,211,3,34.5,145
Destiny,9,2014,6,4,5.64,11,2,41.05,68
Pac-Man World 3,6,2005,1,25,0.21,281,0,34.1,103
Inversion,5,2012,6,25,0.07,703,1,30.7,125
Resident Evil 6,17,2016,6,12,0.05,48,1,34.65,63
Romance of the Three Kingdoms XI,6,2007,11,48,0.07,393,3,38.7,705
Bad Boys: Miami Takedown,13,2004,6,87,0.18,281,1,20.45,63
MLB 09: The Show,16,2009,0,3,0.26,421,0,42.45,92
SplashDown,6,2001,2,10,0.7,167,0,46.1,642
The Suffering: Ties That Bind,6,2005,8,39,0.17,341,1,41.5,381
Spider-Man 2: Enter: Electro,12,2001,8,4,1.55,67,0,41.35,583
Blood Bowl: Legendary Edition,14,2010,0,82,0.02,1047,2,39.7,1719
SpongeBob SquarePants: The Yellow Avenger,3,2005,8,28,0.34,766,0,37.3,88
Enemy Territory: Quake Wars,4,2008,6,4,0.45,528,2,38.15,20
Raven Squad: Operation Hidden Dagger,14,2009,6,374,0.02,1258,2,21.05,63
NCAA Football 08,4,2007,0,7,0.7,18,0,44.4,433
Ty the Tasmanian Tiger,6,2002,1,7,1.17,213,0,39.4,103
Baldur's Gate: Dark Alliance,19,2002,3,17,0.14,337,2,43.35,92
Resident Evil 5,14,2009,8,12,0.07,48,1,46.55,583
Resonance of Fate,4,2010,3,8,0.33,236,2,40.85,62
Final Fantasy XIV: Heavensward,9,2015,8,15,0.13,46,2,46.8,873
Marvel: Ultimate Alliance,16,2006,3,4,0.37,67,2,44.25,92
Phantasy Star Online,21,2000,3,8,0.2,125,2,49.05,92
Too Human,4,2008,3,1,0.78,475,2,36.0,62
Silent Hunter: Wolves of the Pacific,14,2007,7,5,0.05,574,2,42.95,63
X-Men: The Official Game,3,2006,8,4,0.1,186,3,28.9,88
Crime Life: Gang Wars,13,2005,8,14,0.05,601,1,16.7,583
The History Channel: Battle for the Pacific,5,2008,6,4,0.07,242,2,19.2,125
NBA 09: The Inside,16,2008,0,3,0.17,421,0,43.2,92
Blacksite: Area 51,5,2007,6,39,0.08,577,2,31.15,125
The Legend of Spyro: A New Beginning,19,2006,1,23,0.19,213,3,37.15,92
MLB 11: The Show,16,2011,0,3,0.17,421,0,41.5,92
Rune Factory: A Fantasy Harvest Moon,3,2006,3,70,0.53,580,0,43.05,149
Dog's Life,6,2003,10,3,0.42,173,2,33.55,292
Tom Clancy's Ghost Recon 2,6,2004,6,5,1.08,363,2,32.0,8
Dead or Alive Paradise,16,2010,5,116,0.18,396,1,21.8,983
Gladius,13,2003,11,4,0.14,143,2,43.75,762
Exit DS,3,2008,4,15,0.1,1179,0,35.35,111
Marvel Nemesis: Rise of the Imperfects,16,2005,9,7,0.32,35,2,33.35,583
TrackMania Turbo,14,2016,8,5,0.01,762,0,42.9,583
Naruto Shippuden: Ultimate Ninja Storm Generations,5,2012,9,25,0.73,498,2,40.55,441
Fight Night 2004,6,2004,9,7,1.48,18,2,47.0,441
Disney's Extreme Skate Adventure,6,2003,0,4,0.32,140,0,43.15,103
Marvel Avengers: Battle for Earth,4,2012,8,5,0.02,104,2,34.65,88
Kirby: Triple Deluxe,10,2014,1,0,1.83,34,0,44.4,1719
Blue Dragon: Awakened Shadow,3,2009,3,25,0.1,678,3,34.8,149
FIFA Soccer 08,4,2007,0,7,1.35,35,0,44.95,433
FIFA Soccer 08,6,2007,0,7,3.14,35,0,44.75,103
NBA 2K2,6,2002,0,8,1.22,83,0,48.4,103
Michael Jackson: The Experience,5,2011,5,5,0.52,52,3,37.2,484
Dragon Ball: Origins,3,2008,8,10,0.12,488,2,42.75,88
Mega Man Anniversary Collection,6,2004,1,12,0.59,570,0,45.0,103
Metroid Prime 2: Echoes,19,2004,6,0,1.33,40,2,50.4,63
Prinny: Can I Really Be the Hero?,16,2008,1,48,0.09,579,2,39.5,92
C.O.P.: The Recruit,3,2009,8,5,0.08,1320,2,31.25,88
Brain Age: Train Your Brain in Minutes a Day,3,2005,5,0,20.15,0,0,42.45,64
Sniper: Ghost Warrior,4,2010,6,86,1.16,347,1,25.4,20
Sleeping Dogs,14,2012,8,110,0.12,353,1,44.6,583
Spider-Man: Friend or Foe,14,2007,8,4,0.01,185,3,31.15,583
Disney's Party,19,2002,5,7,0.05,580,0,23.4,983
Oddworld: Abe's Exoddus,12,1998,1,13,0.99,336,2,48.55,92
Michael Jackson: The Experience,3,2010,5,5,0.25,12,3,35.3,64
Castle Shikigami 2,6,2004,6,97,0.02,418,0,37.2,8
The Sims 2: Pets,14,2006,7,7,0.04,89,2,41.85,63
Sled Storm,6,2002,2,7,0.45,22,2,40.35,642
Zero Escape: Virtue's Last Reward,10,2012,10,70,0.03,196,1,48.4,762
Kingdom Under Fire: Circle of Doom,4,2007,3,1,0.37,734,1,30.45,62
Golden Sun,8,2001,3,0,1.76,226,0,50.15,17
Sonic Boom: Rise of Lyric,18,2014,8,8,0.31,799,3,17.8,583
SBK X: Superbike World Championship,4,2010,2,195,0.19,723,3,41.15,62
Samurai Warriors 2: Empires,4,2007,8,48,0.04,188,2,30.75,88
AC/DC LIVE: Rock Band Track Pack,4,2008,5,31,0.23,58,2,33.95,20
Chili Con Carnage,16,2007,6,21,0.02,1264,1,41.1,63
Final Fantasy VI Advance,8,2006,3,0,0.28,91,3,50.2,17
Republique,9,2016,8,131,0.01,1664,1,38.9,873
Pryzm Chapter One: The Dark Unicorn,6,2002,10,71,0.12,476,2,32.1,292
Breath of Fire IV,12,2000,3,12,0.56,48,2,45.95,92
Cabela's Trophy Bucks,4,2007,0,59,0.05,565,2,21.0,433
Need for Speed Rivals,9,2013,2,7,1.98,200,3,43.1,248
Sonic Mega Collection Plus,13,2004,5,8,0.91,125,0,41.45,983
Thor: God of Thunder,5,2011,8,8,0.14,1101,2,21.7,381
Street Fighter Alpha 3 MAX,16,2006,9,12,0.33,48,2,44.0,583
Tales of Vesperia,4,2008,3,10,0.74,247,2,43.6,62
The Black Eyed Peas Experience,4,2011,5,5,0.32,478,2,35.9,20
Super Mario Maker,18,2015,1,0,3.21,0,0,48.35,92
Midnight Club 3: DUB Edition,13,2005,2,2,0.74,39,3,45.7,92
Trapt,6,2005,8,48,0.06,556,1,33.95,381
Ys Seven,16,2009,3,251,0.23,899,2,43.75,92
Call of Juarez: The Cartel,4,2011,6,5,0.27,171,1,26.35,20
Kingdom Under Fire: Heroes,13,2005,11,41,0.15,793,1,42.75,762
Tiger Woods PGA Tour 2003,13,2002,0,7,0.44,18,0,48.25,1719
Burnout 2: Point of Impact,13,2003,2,30,0.24,139,0,46.55,92
Unlimited Saga,6,2002,3,10,0.77,14,2,24.0,642
Deus Ex: Mankind Divided,17,2016,3,15,0.17,302,1,45.1,92
NBA 2K10,4,2009,0,2,0.97,83,0,44.8,433
NBA Live 09 All-Play,0,2008,0,7,0.22,18,0,28.45,29
Warriors Orochi 3 Hyper,18,2012,8,48,0.08,188,2,35.7,583
Spartan: Total Warrior,13,2005,8,8,0.13,218,1,40.9,583
Silent Hill 2: Restless Dreams,13,2001,8,14,0.28,85,1,46.15,583
Turning Point: Fall of Liberty,5,2008,6,34,0.24,132,2,23.75,125
MVP Baseball 2003,13,2003,0,7,0.2,18,0,45.5,1719
Mario Party: Star Rush,10,2016,5,0,0.3,208,0,37.4,849
SpongeBob SquarePants: Creature from the Krusty Krab,3,2006,1,28,0.49,278,0,31.65,138
Need for Speed: Most Wanted,14,2005,2,7,0.29,168,2,45.25,92
NBA 2K10,5,2009,0,2,0.84,83,0,45.4,33
ArmA III,14,2013,6,355,0.11,1113,1,40.7,63
The Lord of the Rings: The Third Age,19,2004,3,7,0.29,107,2,40.9,92
Time Crisis: Razing Storm,5,2010,6,25,0.54,340,2,31.95,125
NASCAR 08,6,2007,2,7,0.24,57,0,32.1,642
Overwatch,17,2016,6,4,1.06,41,2,48.3,63
Tiger Woods PGA Tour 07,13,2006,0,7,0.19,97,0,43.9,1719
Dance Dance Revolution SuperNOVA,6,2006,7,14,1.04,69,3,40.85,8
Need For Speed: Undercover,0,2008,2,7,0.64,293,2,30.1,531
Railroad Tycoon 3,14,2003,11,212,0.04,1491,0,43.85,762
Assassin's Creed,4,2007,10,5,5.54,52,1,44.35,729
The Testament of Sherlock Holmes,14,2012,10,82,0.07,905,1,40.5,762
Thor: God of Thunder,3,2011,8,8,0.12,278,3,35.6,88
Dragon Ball Z: Supersonic Warriors 2,3,2005,9,10,0.49,496,3,36.8,132
Scribblenauts,3,2009,4,19,2.16,184,3,43.3,111
NASCAR Thunder 2003,19,2002,2,7,0.31,18,0,45.8,92
7th Dragon III Code: VFD,10,2015,3,8,0.17,180,2,42.6,233
Wrath Unleashed,6,2004,11,18,0.07,105,2,35.0,705
Future Tactics: The Uprising,6,2004,11,67,0.07,1217,2,33.5,705
Test Drive Unlimited,4,2006,2,10,0.32,480,3,45.0,62
Tom Clancy's Splinter Cell: Conviction,14,2010,8,5,0.11,52,1,44.1,583
Mortal Kombat,5,2011,9,19,2.84,133,1,46.2,441
Viewtiful Joe 2,19,2004,8,12,0.22,551,2,47.15,583
Tiger Woods PGA Tour 06,4,2005,0,7,0.31,18,0,39.2,433
Culdcept SAGA,4,2006,3,25,0.16,1060,2,41.85,62
Your Shape: Fitness Evolved 2012,4,2011,0,5,1.16,12,0,42.3,433
Astro Boy,6,2004,8,8,0.09,125,0,30.45,381
Sonic Rush,3,2005,1,8,3.12,113,0,45.25,138
Neopets Petpet Adventures: The Wand of Wishing,16,2006,10,3,0.12,313,0,36.85,762
Atari Classics Evolved,16,2007,5,10,0.09,888,0,35.0,983
Over the Hedge,3,2006,1,4,0.27,67,0,38.7,138
God Eater 2: Rage Burst,9,2015,3,25,0.11,708,2,38.5,248
Serious Sam II,13,2005,6,2,0.06,1076,1,39.35,63
Trauma Center: Second Opinion,0,2006,7,0,0.34,355,2,44.0,4
Spyro: Year of the Dragon,12,2000,1,3,3.71,73,0,49.9,92
Ace Combat: Joint Assault,16,2010,7,25,0.29,395,2,39.1,63
Naughty Bear,5,2010,8,11,0.43,250,2,24.25,381
X3: Terran Conflict,14,2008,7,41,0.03,1318,2,40.45,63
Smuggler's Run: Warzones,19,2002,5,2,0.08,39,2,42.95,983
How to Train Your Dragon,5,2010,8,4,0.18,585,3,29.0,381
Dead or Alive Xtreme Beach Volleyball,13,2003,0,1,0.59,225,1,40.4,1719
NASCAR,16,2006,2,7,0.1,293,0,35.65,92
Monster Rancher 3,6,2001,7,48,0.36,378,0,42.75,8
Karaoke Revolution Presents American Idol Encore,4,2008,5,14,0.11,281,0,38.5,20
Terraria,10,2016,8,11,0.09,1094,2,39.05,494
The Sims 2,6,2005,7,7,0.81,89,2,39.7,8
Mortal Kombat: Deception,6,2004,9,39,1.88,162,1,44.75,441
Tom Clancy's HAWX 2,5,2010,8,5,0.41,12,2,38.4,381
Gun,6,2005,6,4,1.17,60,1,42.85,8
Age of Empires Online,14,2011,11,1,0.06,765,3,37.8,762
Wall-E,14,2008,1,28,0.02,172,0,32.4,92
Age of Conan: Rise of the Godslayer,14,2010,3,285,0.03,1029,1,45.7,92
Tekken Tag Tournament,6,2000,9,25,4.05,32,2,46.75,441
Eternal Sonata,5,2008,3,10,0.44,678,2,43.9,62
One Piece: Unlimited Adventure,0,2007,10,25,0.19,722,2,37.75,3
Super Monkey Ball,19,2001,4,10,1.46,269,0,47.45,104
Mega Man Zero 4,8,2005,1,12,0.11,597,0,43.05,10
Hulk,6,2003,8,20,1.06,311,2,39.65,381
Silent Scope,8,2002,6,14,0.03,301,2,39.0,24
Pro Evolution Soccer 2010,4,2009,0,14,0.81,69,0,42.8,433
Major League Baseball 2K10,5,2010,0,2,0.19,83,0,39.65,33
Whirl Tour,6,2002,0,67,0.22,211,0,32.5,103
Untold Legends: Dark Kingdom,5,2006,3,7,0.2,360,2,32.6,62
NHL 07,6,2006,0,7,0.51,18,3,40.3,103
F1 Career Challenge,6,2003,2,7,0.1,22,0,38.85,642
The Fast and the Furious,16,2007,2,41,0.02,453,2,31.65,92
SpongeBob SquarePants featuring Nicktoons: Globs of Doom,0,2008,8,28,0.53,402,0,26.2,145
DJ Max Fever,16,2009,5,354,0.11,1218,2,41.75,983
X2: Wolverine's Revenge,8,2003,1,4,0.2,67,0,39.6,10
Brothers In Arms: D-Day,16,2006,6,5,0.46,149,1,37.05,63
The Urbz: Sims in the City,6,2004,7,7,1.76,89,2,39.1,8
Tom Clancy's Ghost Recon Advanced Warfighter,4,2006,6,5,1.54,31,2,49.0,20
Tony Hawk's Pro Skater 3,13,2002,0,4,0.55,60,2,50.7,1719
Clive Barker's Jericho,5,2007,6,34,0.2,794,1,33.55,125
Farming Simulator 2013,14,2012,7,82,0.96,408,0,36.25,63
Undead Knights,16,2009,8,116,0.12,301,1,35.5,583
Indigo Prophecy,6,2005,10,10,0.15,118,1,45.4,292
El Shaddai: Ascension of the Metatron,5,2011,8,153,0.28,842,2,42.75,381
Resident Evil: Revelations,14,2013,8,12,0.04,48,1,42.0,583
Zoo Tycoon 2,14,2004,11,1,0.06,524,0,40.05,762
Code Lyoko,3,2007,8,102,0.05,148,3,34.9,88
Major League Baseball 2K9,5,2009,0,130,0.17,564,0,32.5,33
Martian Gothic: Unification,12,2001,10,2,0.11,1008,1,35.05,762
Flipnic: Ultimate Pinball,6,2003,5,5,0.06,212,0,36.05,42
Worms 3D,19,2003,11,8,0.07,449,2,38.3,762
Dead to Rights,13,2002,6,7,0.72,32,1,40.95,63
Ultimate Spider-Man,8,2005,8,4,0.3,67,3,34.65,12
Pac-Man World 2,6,2002,8,25,1.51,32,0,40.4,381
Smarty Pants,0,2007,5,7,1.43,283,0,36.3,19
Puppeteer,5,2013,1,16,0.26,233,3,44.25,33
Apex,13,2003,2,10,0.14,723,0,41.55,92
Dead Rising 2,14,2010,8,12,0.14,273,1,42.15,583
World Soccer Winning Eleven 8 International,6,2004,0,14,3.85,85,0,50.05,103
Dance on Broadway,0,2010,5,5,1.02,389,3,25.65,19
Burnout Paradise,5,2008,2,7,1.94,139,3,47.35,62
Halo 4,4,2012,6,1,9.71,15,1,47.0,20
